TF,RBP,event_id,shared_exact_events_in_pair,jaccard_similarity,tf_event_count,rbp_event_count,percent_of_tf_events,percent_of_rbp_events,tf_gene_id,tf_gene_name,tf_event_type,tf_experiments,tf_experiment_count,tf_dPSI_values,tf_p_values,tf_source_files,tf_row_count,rbp_gene_id,rbp_gene_name,rbp_event_type,rbp_experiments,rbp_experiment_count,rbp_dPSI_values,rbp_p_values,rbp_source_files,rbp_row_count,gene_id,gene_name,event_type
FKH,CG4612,FBgn0016726;A5:2R:21293874-21294054:21293789-21294054:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0016726,FBgn0016726,A5,12hr | 14hr,2,-0.1775623782 | -0.2060603647,0.0104895105 | 0.001998002,significant_splicing_events_tf - fkh.csv,2,FBgn0016726,FBgn0016726,A5,CG4612,1,-0.1077667958,0.0354645355,significant_splicing_events_rbp - CG4612.csv,1,FBgn0016726,FBgn0016726,A5
FKH,CG4612,FBgn0020236;AF:2R:15999970-16000095:16000287:15999970-16001188:16001290:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0020236,FBgn0020236,AF,5_day,1,0.0904988227,0.0144855145,significant_splicing_events_tf - fkh.csv,1,FBgn0020236,FBgn0020236,AF,CG4612,1,0.103487148,0.041958042,significant_splicing_events_rbp - CG4612.csv,1,FBgn0020236,FBgn0020236,AF
FKH,CG4612,FBgn0020255;A3:X:11146428-11148486:11146415-11148486:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0020255,FBgn0020255,A3,14hr,1,-0.1053599149,0.041958042,significant_splicing_events_tf - fkh.csv,1,FBgn0020255,FBgn0020255,A3,CG4612,1,-0.1688044734,0.013986014,significant_splicing_events_rbp - CG4612.csv,1,FBgn0020255,FBgn0020255,A3
FKH,CG4612,FBgn0020278;A5:3R:22622906-22626287:22622906-22626314:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0020278,FBgn0020278,A5,5_day,1,-0.1766500232,0.044955045,significant_splicing_events_tf - fkh.csv,1,FBgn0020278,FBgn0020278,A5,CG4612,1,0.2576380684,0.0314685315,significant_splicing_events_rbp - CG4612.csv,1,FBgn0020278,FBgn0020278,A5
FKH,CG4612,FBgn0020496;SE:3R:13021642-13024800:13025029-13025389:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0020496,FBgn0020496,SE,5_day,1,-0.1233513503,0.0434565435,significant_splicing_events_tf - fkh.csv,1,FBgn0020496,FBgn0020496,SE,CG4612,1,0.6132394243,0.025974026,significant_splicing_events_rbp - CG4612.csv,1,FBgn0020496,FBgn0020496,SE
FKH,CG4612,FBgn0020496;SE:3R:13021642-13024800:13025044-13025389:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0020496,FBgn0020496,SE,5_day,1,-0.1479556917,0.0224775225,significant_splicing_events_tf - fkh.csv,1,FBgn0020496,FBgn0020496,SE,CG4612,1,0.3631230645,0.025974026,significant_splicing_events_rbp - CG4612.csv,1,FBgn0020496,FBgn0020496,SE
FKH,CG4612,FBgn0020496;SE:3R:13021642-13024824:13025044-13025389:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0020496,FBgn0020496,SE,5_day,1,-0.1592143136,0.0224775225,significant_splicing_events_tf - fkh.csv,1,FBgn0020496,FBgn0020496,SE,CG4612,1,0.2211453193,0.025974026,significant_splicing_events_rbp - CG4612.csv,1,FBgn0020496,FBgn0020496,SE
FKH,CG4612,FBgn0020655;SE:3L:12415869-12415945:12416004-12416275:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0020655,FBgn0020655,SE,5_day,1,0.0903816436,0.0274725275,significant_splicing_events_tf - fkh.csv,1,FBgn0020655,FBgn0020655,SE,CG4612,1,-0.1826327262,0.042957043,significant_splicing_events_rbp - CG4612.csv,1,FBgn0020655,FBgn0020655,SE
FKH,CG4612,FBgn0023023;SE:3R:5575925-5576175:5576413-5577036:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0023023,FBgn0023023,SE,5_day,1,-0.2334607397,0.0004995005,significant_splicing_events_tf - fkh.csv,1,FBgn0023023,FBgn0023023,SE,CG4612,1,0.1445220892,0.035964036,significant_splicing_events_rbp - CG4612.csv,1,FBgn0023023,FBgn0023023,SE
FKH,CG4612,FBgn0023023;SE:3R:5576413-5577036:5577259-5577593:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0023023,FBgn0023023,SE,5_day,1,-0.3630913963,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0023023,FBgn0023023,SE,CG4612,1,0.3508667316,0.012987013,significant_splicing_events_rbp - CG4612.csv,1,FBgn0023023,FBgn0023023,SE
FKH,CG4612,FBgn0023083;RI:3R:18573091:18573126-18573192:18573525:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0023083,FBgn0023083,RI,5_day,1,0.3988375745,0.0204795205,significant_splicing_events_tf - fkh.csv,1,FBgn0023083,FBgn0023083,RI,CG4612,1,-0.2253593689,0.034965035,significant_splicing_events_rbp - CG4612.csv,1,FBgn0023083,FBgn0023083,RI
FKH,CG4612,FBgn0024985;RI:X:1395246:1395371-1395553:1397337:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0024985,FBgn0024985,RI,5_day,1,-0.1095548641,0.0334665335,significant_splicing_events_tf - fkh.csv,1,FBgn0024985,FBgn0024985,RI,CG4612,1,0.1382468634,0.033966034,significant_splicing_events_rbp - CG4612.csv,1,FBgn0024985,FBgn0024985,RI
FKH,CG4612,FBgn0024987;RI:X:1372461:1373047-1373158:1374677:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0024987,FBgn0024987,RI,5_day,1,-0.5098285637,0.0134865135,significant_splicing_events_tf - fkh.csv,1,FBgn0024987,FBgn0024987,RI,CG4612,1,0.4754396933,0.0064935065,significant_splicing_events_rbp - CG4612.csv,1,FBgn0024987,FBgn0024987,RI
FKH,CG4612,FBgn0025631;A3:X:2045949-2046016:2045947-2046016:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0025631,FBgn0025631,A3,5_day,1,0.1230153566,0.0464535465,significant_splicing_events_tf - fkh.csv,1,FBgn0025631,FBgn0025631,A3,CG4612,1,-0.2171096755,0.017982018,significant_splicing_events_rbp - CG4612.csv,1,FBgn0025631,FBgn0025631,A3
FKH,CG4612,FBgn0026076;A5:X:15852739-15853042:15852739-15853053:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0026076,FBgn0026076,A5,5_day,1,-0.5449978716,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0026076,FBgn0026076,A5,CG4612,1,-0.2488459774,0.0104895105,significant_splicing_events_rbp - CG4612.csv,1,FBgn0026076,FBgn0026076,A5
FKH,CG4612,FBgn0026076;A5:X:15852739-15853053:15852739-15853143:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0026076,FBgn0026076,A5,5_day,1,0.3521861502,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0026076,FBgn0026076,A5,CG4612,1,0.3138513738,0.0104895105,significant_splicing_events_rbp - CG4612.csv,1,FBgn0026076,FBgn0026076,A5
FKH,CG4612,FBgn0027492;SE:3R:27568591-27580157:27580325-27581144:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0027492,FBgn0027492,SE,14hr,1,-0.2455093863,0.044955045,significant_splicing_events_tf - fkh.csv,1,FBgn0027492,FBgn0027492,SE,CG4612,1,-0.2938763272,0.012987013,significant_splicing_events_rbp - CG4612.csv,1,FBgn0027492,FBgn0027492,SE
FKH,CG4612,FBgn0027547;AF:3L:1967502-1968078:1968103:1967502-1969600:1970079:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0027547,FBgn0027547,AF,5_day,1,-0.0943879985,0.010989011,significant_splicing_events_tf - fkh.csv,1,FBgn0027547,FBgn0027547,AF,CG4612,1,0.1392961524,0.043956044,significant_splicing_events_rbp - CG4612.csv,1,FBgn0027547,FBgn0027547,AF
FKH,CG4612,FBgn0027932;SE:2L:8428067-8428320:8429462-8430281:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0027932,FBgn0027932,SE,5_day,1,-0.177671702,0.0004995005,significant_splicing_events_tf - fkh.csv,1,FBgn0027932,FBgn0027932,SE,CG4612,1,-0.1378365315,0.032967033,significant_splicing_events_rbp - CG4612.csv,1,FBgn0027932,FBgn0027932,SE
FKH,CG4612,FBgn0028646;AF:3R:30449959-30453428:30453780:30449959-30455651:30455867:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0028646,FBgn0028646,AF,5_day,1,0.1827738592,0.0134865135,significant_splicing_events_tf - fkh.csv,1,FBgn0028646,FBgn0028646,AF,CG4612,1,-0.1758044471,0.0344655345,significant_splicing_events_rbp - CG4612.csv,1,FBgn0028646,FBgn0028646,AF
FKH,CG4612,FBgn0029891;RI:X:6683841:6684070-6684133:6684461:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0029891,FBgn0029891,RI,5_day,1,0.4414632605,0.0187312687,significant_splicing_events_tf - fkh.csv,1,FBgn0029891,FBgn0029891,RI,CG4612,1,0.4086737729,0.0224775225,significant_splicing_events_rbp - CG4612.csv,1,FBgn0029891,FBgn0029891,RI
FKH,CG4612,FBgn0030362;A5:X:12015624-12016003:12015566-12016003:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0030362,FBgn0030362,A5,5_day,1,0.2492803626,0.000999001,significant_splicing_events_tf - fkh.csv,1,FBgn0030362,FBgn0030362,A5,CG4612,1,0.4692761099,0.030969031,significant_splicing_events_rbp - CG4612.csv,1,FBgn0030362,FBgn0030362,A5
FKH,CG4612,FBgn0030745;AF:X:16385628:16385687-16386971:16386477:16386618-16386971:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0030745,FBgn0030745,AF,5_day,1,-0.1926394311,0.047952048,significant_splicing_events_tf - fkh.csv,1,FBgn0030745,FBgn0030745,AF,CG4612,1,-0.3982426045,0.048951049,significant_splicing_events_rbp - CG4612.csv,1,FBgn0030745,FBgn0030745,AF
FKH,CG4612,FBgn0030847;A5:X:17598190-17598268:17598184-17598268:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0030847,FBgn0030847,A5,5_day,1,-0.138760693,0.0244755245,significant_splicing_events_tf - fkh.csv,1,FBgn0030847,FBgn0030847,A5,CG4612,1,-0.1420029354,0.047952048,significant_splicing_events_rbp - CG4612.csv,1,FBgn0030847,FBgn0030847,A5
FKH,CG4612,FBgn0031012;AF:X:19304094-19305294:19305299:19304094-19307639:19307925:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031012,FBgn0031012,AF,5_day,1,-0.2631774525,0.0274725275,significant_splicing_events_tf - fkh.csv,1,FBgn0031012,FBgn0031012,AF,CG4612,1,-0.472632168,0.0424575425,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031012,FBgn0031012,AF
FKH,CG4612,FBgn0031089;A5:X:20150236-20150598:20150125-20150598:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031089,FBgn0031089,A5,5_day,1,0.1094333872,0.047952048,significant_splicing_events_tf - fkh.csv,1,FBgn0031089,FBgn0031089,A5,CG4612,1,-0.9644271083,0.0204795205,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031089,FBgn0031089,A5
FKH,CG4612,FBgn0031161;A3:X:21117404-21117459:21117404-21117463:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031161,FBgn0031161,A3,5_day,1,-0.4414730159,0.002997003,significant_splicing_events_tf - fkh.csv,1,FBgn0031161,FBgn0031161,A3,CG4612,1,-0.5651535853,0.0424575425,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031161,FBgn0031161,A3
FKH,CG4612,FBgn0031161;RI:X:21117159:21117404-21117459:21117615:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031161,FBgn0031161,RI,14hr,1,-0.1190624827,0.033966034,significant_splicing_events_tf - fkh.csv,1,FBgn0031161,FBgn0031161,RI,CG4612,1,0.2674443471,0.038961039,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031161,FBgn0031161,RI
FKH,CG4612,FBgn0031245;A5:2L:291031-291607:291031-291661:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031245,FBgn0031245,A5,5_day,1,0.0960749803,0.0384615385,significant_splicing_events_tf - fkh.csv,1,FBgn0031245,FBgn0031245,A5,CG4612,1,0.1584782593,0.0384615385,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031245,FBgn0031245,A5
FKH,CG4612,FBgn0031453;A5:2L:2752840-2753372:2752837-2753372:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031453,FBgn0031453,A5,12hr | 5_day,2,0.0794727863 | 0.1781594024,0.0134865135 | 0.0344655345,significant_splicing_events_tf - fkh.csv,2,FBgn0031453,FBgn0031453,A5,CG4612,1,-0.135484234,0.0134865135,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031453,FBgn0031453,A5
FKH,CG4612,FBgn0031760;MX:2L:6001083-6001159:6001269-6001669:6001083-6001477:6001593-6001669:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031760,FBgn0031760,MX,5_day,1,-0.282168674,0.028971029,significant_splicing_events_tf - fkh.csv,1,FBgn0031760,FBgn0031760,MX,CG4612,1,0.24567867,0.028971029,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031760,FBgn0031760,MX
FKH,CG4612,FBgn0031850;A5:2L:6708578-6709040:6708578-6709053:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031850,FBgn0031850,A5,5_day,1,-0.1636933439,0.0494505495,significant_splicing_events_tf - fkh.csv,1,FBgn0031850,FBgn0031850,A5,CG4612,1,0.3076278981,0.0494505495,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031850,FBgn0031850,A5
FKH,CG4612,FBgn0031897;A5:2L:7219130-7219860:7219130-7219944:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0031897,FBgn0031897,A5,5_day,1,0.2114909729,0.014985015,significant_splicing_events_tf - fkh.csv,1,FBgn0031897,FBgn0031897,A5,CG4612,1,0.3096657218,0.0234765235,significant_splicing_events_rbp - CG4612.csv,1,FBgn0031897,FBgn0031897,A5
FKH,CG4612,FBgn0032467;A3:2L:13018177-13018790:13018174-13018790:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0032467,FBgn0032467,A3,5_day,1,0.2119137825,0.0124875125,significant_splicing_events_tf - fkh.csv,1,FBgn0032467,FBgn0032467,A3,CG4612,1,0.2120435349,0.015984016,significant_splicing_events_rbp - CG4612.csv,1,FBgn0032467,FBgn0032467,A3
FKH,CG4612,FBgn0032601;A5:2L:16754578-16755683:16754398-16755683:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0032601,FBgn0032601,A5,5_day,1,0.2125973876,0.035964036,significant_splicing_events_tf - fkh.csv,1,FBgn0032601,FBgn0032601,A5,CG4612,1,0.9402999712,0.018981019,significant_splicing_events_rbp - CG4612.csv,1,FBgn0032601,FBgn0032601,A5
FKH,CG4612,FBgn0033005;A5:2R:5090742-5091872:5090641-5091872:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0033005,FBgn0033005,A5,5_day,1,0.2353410321,0.0184815185,significant_splicing_events_tf - fkh.csv,1,FBgn0033005,FBgn0033005,A5,CG4612,1,0.1696681543,0.027972028,significant_splicing_events_rbp - CG4612.csv,1,FBgn0033005,FBgn0033005,A5
FKH,CG4612,FBgn0033108;A3:2R:6828667-6829502:6828667-6829561:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0033108,FBgn0033108,A3,5_day,1,-0.3041236805,0.0064935065,significant_splicing_events_tf - fkh.csv,1,FBgn0033108,FBgn0033108,A3,CG4612,1,0.1487308566,0.018981019,significant_splicing_events_rbp - CG4612.csv,1,FBgn0033108,FBgn0033108,A3
FKH,CG4612,FBgn0034049;A3:2R:15925431-15925495:15925428-15925495:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0034049,FBgn0034049,A3,5_day,1,0.5120506929,0.0114885115,significant_splicing_events_tf - fkh.csv,1,FBgn0034049,FBgn0034049,A3,CG4612,1,-0.2761243372,0.048951049,significant_splicing_events_rbp - CG4612.csv,1,FBgn0034049,FBgn0034049,A3
FKH,CG4612,FBgn0034261;AF:2R:17683574:17683728-17687258:17686691:17686938-17687258:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0034261,FBgn0034261,AF,5_day,1,0.6070080762,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0034261,FBgn0034261,AF,CG4612,1,-0.1491680282,0.0484515485,significant_splicing_events_rbp - CG4612.csv,1,FBgn0034261,FBgn0034261,AF
FKH,CG4612,FBgn0034371;A5:2R:18642762-18658076:18642762-18658080:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0034371,FBgn0034371,A5,5_day,1,-0.2656147109,0.020979021,significant_splicing_events_tf - fkh.csv,1,FBgn0034371,FBgn0034371,A5,CG4612,1,0.2424511341,0.04995005,significant_splicing_events_rbp - CG4612.csv,1,FBgn0034371,FBgn0034371,A5
FKH,CG4612,FBgn0034390;RI:2R:18775669:18776838-18776894:18776978:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0034390,FBgn0034390,RI,5_day,1,0.538397687,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0034390,FBgn0034390,RI,CG4612,1,-0.5031493162,0.035964036,significant_splicing_events_rbp - CG4612.csv,1,FBgn0034390,FBgn0034390,RI
FKH,CG4612,FBgn0034709;AF:2R:22191855-22193034:22193155:22191855-22202490:22202671:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0034709,FBgn0034709,AF,5_day,1,-0.1690031579,0.0224775225,significant_splicing_events_tf - fkh.csv,1,FBgn0034709,FBgn0034709,AF,CG4612,1,0.2727707474,0.01998002,significant_splicing_events_rbp - CG4612.csv,1,FBgn0034709,FBgn0034709,AF
FKH,CG4612,FBgn0035089;AF:2R:24971317-24971775:24971845:24971317-24973048:24973207:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0035089,FBgn0035089,AF,5_day,1,-0.1612253065,0.001998002,significant_splicing_events_tf - fkh.csv,1,FBgn0035089,FBgn0035089,AF,CG4612,1,-0.3420108248,0.047952048,significant_splicing_events_rbp - CG4612.csv,1,FBgn0035089,FBgn0035089,AF
FKH,CG4612,FBgn0035091;AF:2R:24986044:24987187-24988188:24987783:24987826-24988188:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0035091,FBgn0035091,AF,12hr | 14hr,2,-0.1319131936 | -0.0586680163,0.0214785215 | 0.038961039,significant_splicing_events_tf - fkh.csv,2,FBgn0035091,FBgn0035091,AF,CG4612,1,-0.2185235744,0.0234765235,significant_splicing_events_rbp - CG4612.csv,1,FBgn0035091,FBgn0035091,AF
FKH,CG4612,FBgn0035244;A3:3L:1620554-1620817:1620554-1620919:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0035244,FBgn0035244,A3,5_day,1,0.1463178905,0.030969031,significant_splicing_events_tf - fkh.csv,1,FBgn0035244,FBgn0035244,A3,CG4612,1,0.1801494593,0.043956044,significant_splicing_events_rbp - CG4612.csv,1,FBgn0035244,FBgn0035244,A3
FKH,CG4612,FBgn0035280;RI:3L:1834869:1835017-1835106:1835164:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0035280,FBgn0035280,RI,5_day,1,0.3637307866,0.00999001,significant_splicing_events_tf - fkh.csv,1,FBgn0035280,FBgn0035280,RI,CG4612,1,0.2959524895,0.0294705295,significant_splicing_events_rbp - CG4612.csv,1,FBgn0035280,FBgn0035280,RI
FKH,CG4612,FBgn0035287;AF:3L:1881548-1882320:1882559:1881548-1883000:1883041:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0035287,FBgn0035287,AF,5_day,1,0.3187075033,0.003996004,significant_splicing_events_tf - fkh.csv,1,FBgn0035287,FBgn0035287,AF,CG4612,1,0.1747060434,0.0344655345,significant_splicing_events_rbp - CG4612.csv,1,FBgn0035287,FBgn0035287,AF
FKH,CG4612,FBgn0035348;AF:3L:2500462-2502391:2502815:2500462-2503143:2503606:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0035348,FBgn0035348,AF,5_day,1,-0.1088279495,0.013986014,significant_splicing_events_tf - fkh.csv,1,FBgn0035348,FBgn0035348,AF,CG4612,1,0.2578517026,0.037962038,significant_splicing_events_rbp - CG4612.csv,1,FBgn0035348,FBgn0035348,AF
FKH,CG4612,FBgn0035715;SE:3L:6754807-6755073:6755123-6755420:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0035715,FBgn0035715,SE,5_day,1,0.1562438216,0.043956044,significant_splicing_events_tf - fkh.csv,1,FBgn0035715,FBgn0035715,SE,CG4612,1,0.9035887307,0.0,significant_splicing_events_rbp - CG4612.csv,1,FBgn0035715,FBgn0035715,SE
FKH,CG4612,FBgn0036318;MX:3L:12851153-12851309:12851722-12852616:12851153-12852232:12852277-12852616:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0036318,FBgn0036318,MX,5_day,1,-0.2242866913,0.0254745255,significant_splicing_events_tf - fkh.csv,1,FBgn0036318,FBgn0036318,MX,CG4612,1,-0.4567360293,0.0194805195,significant_splicing_events_rbp - CG4612.csv,1,FBgn0036318,FBgn0036318,MX
FKH,CG4612,FBgn0037297;A3:3R:5219855-5219916:5219855-5219919:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0037297,FBgn0037297,A3,12hr,1,-0.5403174264,0.024975025,significant_splicing_events_tf - fkh.csv,1,FBgn0037297,FBgn0037297,A3,CG4612,1,0.3213008891,0.0384615385,significant_splicing_events_rbp - CG4612.csv,1,FBgn0037297,FBgn0037297,A3
FKH,CG4612,FBgn0037341;A5:3R:5565024-5566088:5564982-5566088:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0037341,FBgn0037341,A5,5_day,1,0.1706966323,0.03996004,significant_splicing_events_tf - fkh.csv,1,FBgn0037341,FBgn0037341,A5,CG4612,1,0.3195174601,0.0184815185,significant_splicing_events_rbp - CG4612.csv,1,FBgn0037341,FBgn0037341,A5
FKH,CG4612,FBgn0037715;A5:3R:9573595-9573794:9573595-9573803:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0037715,FBgn0037715,A5,5_day,1,-0.1593801527,0.007992008,significant_splicing_events_tf - fkh.csv,1,FBgn0037715,FBgn0037715,A5,CG4612,1,0.6027002101,0.032967033,significant_splicing_events_rbp - CG4612.csv,1,FBgn0037715,FBgn0037715,A5
FKH,CG4612,FBgn0038659;RI:3R:18906609:18907020-18907200:18910348:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0038659,FBgn0038659,RI,5_day,1,-0.3277007901,0.0064935065,significant_splicing_events_tf - fkh.csv,1,FBgn0038659,FBgn0038659,RI,CG4612,1,0.4076013947,0.003996004,significant_splicing_events_rbp - CG4612.csv,1,FBgn0038659,FBgn0038659,RI
FKH,CG4612,FBgn0038704;RI:3R:19403468:19403822-19403893:19404118:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0038704,FBgn0038704,RI,5_day,1,-0.198506604,0.044955045,significant_splicing_events_tf - fkh.csv,1,FBgn0038704,FBgn0038704,RI,CG4612,1,0.3455697588,0.0104895105,significant_splicing_events_rbp - CG4612.csv,1,FBgn0038704,FBgn0038704,RI
FKH,CG4612,FBgn0039321;A5:3R:25307909-25308181:25307909-25308311:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0039321,FBgn0039321,A5,5_day,1,0.059837858,0.026973027,significant_splicing_events_tf - fkh.csv,1,FBgn0039321,FBgn0039321,A5,CG4612,1,0.2770102145,0.0044955045,significant_splicing_events_rbp - CG4612.csv,1,FBgn0039321,FBgn0039321,A5
FKH,CG4612,FBgn0039321;A5:3R:25307909-25308181:25307909-25308315:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0039321,FBgn0039321,A5,5_day,1,0.1785403366,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0039321,FBgn0039321,A5,CG4612,1,0.2112818344,0.044955045,significant_splicing_events_rbp - CG4612.csv,1,FBgn0039321,FBgn0039321,A5
FKH,CG4612,FBgn0039381;MX:3R:25882275-25884102:25884255-25885382:25882275-25885119:25885319-25885382:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0039381,FBgn0039381,MX,5_day,1,-0.5183892901,0.01998002,significant_splicing_events_tf - fkh.csv,1,FBgn0039381,FBgn0039381,MX,CG4612,1,0.2215482123,0.0424575425,significant_splicing_events_rbp - CG4612.csv,1,FBgn0039381,FBgn0039381,MX
FKH,CG4612,FBgn0039466;SE:3R:26969795-26970327:26970344-26970652:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0039466,FBgn0039466,SE,5_day,1,-1.0,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0039466,FBgn0039466,SE,CG4612,1,0.2693017993,0.0174825175,significant_splicing_events_rbp - CG4612.csv,1,FBgn0039466,FBgn0039466,SE
FKH,CG4612,FBgn0039668;A3:3R:29500513-29500719:29500498-29500719:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0039668,FBgn0039668,A3,5_day,1,0.1360582462,0.047952048,significant_splicing_events_tf - fkh.csv,1,FBgn0039668,FBgn0039668,A3,CG4612,1,-0.2119848299,0.0454545455,significant_splicing_events_rbp - CG4612.csv,1,FBgn0039668,FBgn0039668,A3
FKH,CG4612,FBgn0039889;A5:4:179211-179261:179211-179264:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0039889,FBgn0039889,A5,5_day,1,0.3101557337,0.0,significant_splicing_events_tf - fkh.csv,1,FBgn0039889,FBgn0039889,A5,CG4612,1,0.1170974003,0.022977023,significant_splicing_events_rbp - CG4612.csv,1,FBgn0039889,FBgn0039889,A5
FKH,CG4612,FBgn0040207;A3:X:16268205-16268274:16268202-16268274:-,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0040207,FBgn0040207,A3,5_day,1,-0.3554674808,0.0104895105,significant_splicing_events_tf - fkh.csv,1,FBgn0040207,FBgn0040207,A3,CG4612,1,0.1876570337,0.0284715285,significant_splicing_events_rbp - CG4612.csv,1,FBgn0040207,FBgn0040207,A3
FKH,CG4612,FBgn0040964;A3:2L:8997668-8997723:8997668-8997762:+,109,0.04710458081244598,2174,249,5.0137994480220796,43.77510040160642,FBgn0040964,FBgn0040964,A3,5_day,1,0.3774147695,0.0034965035,significant_splicing_events_tf - fkh.csv,1,FBgn0040964,FBgn0040964,A3,CG4612,1,0.3358687583,0.0224775225,significant_splicing_events_rbp - CG4612.csv,1,FBgn0040964,FBgn0040964,A3
